Airline.Status,Age,Gender,Price.Sensitivity,Flights.Per.Year,Loyalty,Type.of.Travel,Eating.and.Drinking.at.Airport,Class,Partner.Code,Origin.State,Destination.State,Arrival.Delay.in.Minutes,Flight.cancelled,Flight.time.in.minutes,Customer.Type
Blue,Old,Female,2,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,WN,Indiana,Arizona,Long_Delay,No,Long_Flights,Promoter
Blue,Old,Male,0,Non_Frq_Fly,Negative,Business travel,151orMore,Business,OO,Texas,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,DL,Georgia,New York,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,North Carolina,Texas,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Arizona,Oregon,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Positive,Personal Travel,50orLess,Eco Plus,AA,Florida,Puerto Rico,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Texas,Oklahoma,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,DL,Utah,California,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Business,EV,Louisiana,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Missouri,Utah,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco Plus,AS,Alaska,Washington,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Colorado,Oklahoma,Long_Delay,No,Long_Flights,Passive
Platinum,Old,Male,2,Frq_Fly,Negative,Personal Travel,151orMore,Eco,B6,New York,Nevada,Long_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco Plus,MQ,Florida,Alabama,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,Minnesota,Nevada,Short_Delay,No,Short_Flights,Detractor
Silver,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco Plus,OU,Virginia,Florida,Short_Delay,No,Short_Flights,Promoter
Platinum,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Pennsylvania,Illinois,Short_Delay,No,Short_Flights,Promoter
Silver,Old,Female,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,OU,California,California,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,0,Non_Frq_Fly,Positive,Business travel,50orLess,Eco Plus,FL,Florida,Maryland,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Texas,Maryland,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,OU,Illinois,Virginia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Mileage tickets,151orMore,Eco,DL,New York,Georgia,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Washington,California,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco,AA,Illinois,Florida,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OU,Texas,New York,Short_Delay,No,Short_Flights,Detractor
Silver,Old,Female,1,Frq_Fly,Positive,Personal Travel,50orLess,Eco,DL,Minnesota,Colorado,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,OO,Colorado,North Dakota,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Arizona,Texas,Long_Delay,No,Short_Flights,Promoter
Blue,Old,Male,2,Frq_Fly,Positive,Business travel,151orMore,Eco Plus,EV,Texas,Iowa,Long_Delay,No,Short_Flights,Detractor
Silver,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Louisiana,Georgia,Short_Delay,No,Long_Flights,Passive
Platinum,Old,Female,1,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,OU,Colorado,California,Short_Delay,No,Short_Flights,Promoter
Silver,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,US,Florida,Pennsylvania,Short_Delay,No,Short_Flights,Promoter
Silver,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,DL,New York,Michigan,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,US,Utah,Arizona,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OO,Missouri,Colorado,Short_Delay,No,Short_Flights,Detractor
Silver,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,FL,Massachusetts,Ohio,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,OO,California,California,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,B6,New York,Puerto Rico,Short_Delay,No,Short_Flights,Detractor
Gold,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,EV,Wisconsin,Illinois,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,3,Frq_Fly,Negative,Business travel,50orLess,Eco,FL,Missouri,Georgia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,2,Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Florida,Arizona,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Florida,Alabama,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,151orMore,Eco,AA,Missouri,Illinois,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,OO,Texas,California,Long_Delay,No,Long_Flights,Detractor
Gold,Old,Male,2,Non_Frq_Fly,Negative,Business travel,151orMore,Business,AA,Virginia,Illinois,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco Plus,WN,Arizona,New Mexico,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,2,Frq_Fly,Negative,Business travel,50orLess,Eco,OU,Texas,Utah,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,Michigan,New York,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Connecticut,North Carolina,Short_Delay,No,Long_Flights,Detractor
Gold,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Illinois,Michigan,Short_Delay,No,Long_Flights,Promoter
Platinum,Old,Male,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco Plus,EV,Oklahoma,Michigan,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco Plus,WN,Colorado,Oregon,Long_Delay,No,Short_Flights,Passive
Silver,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco Plus,WN,Florida,Ohio,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Florida,Missouri,Short_Delay,No,Short_Flights,Promoter
Platinum,Old,Male,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Maryland,Florida,Long_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Business,MQ,California,Colorado,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Texas,Florida,Long_Delay,No,Short_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,AS,Minnesota,Washington,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,OU,Texas,Pennsylvania,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,OU,Texas,Michigan,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco Plus,DL,Georgia,Maryland,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,OU,Texas,Virginia,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,OU,Pennsylvania,Illinois,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Texas,Nevada,Short_Delay,No,Short_Flights,Detractor
Silver,Old,Male,1,Non_Frq_Fly,Positive,Mileage tickets,151orMore,Eco,EV,Minnesota,Pennsylvania,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,EV,Illinois,Florida,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,AA,Colorado,Florida,Long_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,B6,Virginia,Massachusetts,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Arizona,Wisconsin,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,OO,California,California,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco Plus,OO,Utah,California,Short_Delay,No,Short_Flights,Promoter
Silver,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,OU,California,Hawaii,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Female,1,Frq_Fly,Positive,Personal Travel,151orMore,Eco,DL,Utah,Texas,Long_Delay,No,Short_Flights,Detractor
Silver,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,WN,Arizona,Missouri,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Oklahoma,Texas,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,MQ,New York,Virginia,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,2,Frq_Fly,Negative,Mileage tickets,151orMore,Eco,WN,Arizona,Texas,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,F9,Nevada,Colorado,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,2,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,AA,Florida,Virginia,Short_Delay,No,Short_Flights,Promoter
Silver,Old,Male,1,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,AA,Nevada,Illinois,Short_Delay,No,Short_Flights,Passive
Silver,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,OO,South Carolina,Illinois,Short_Delay,No,Short_Flights,Passive
Platinum,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Ohio,Georgia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,US,Arizona,Utah,Long_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,FL,Ohio,Florida,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,AA,Illinois,Massachusetts,Short_Delay,Yes,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,EV,Michigan,Arkansas,Short_Delay,No,Short_Flights,Detractor
Silver,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco Plus,MQ,New York,Missouri,Long_Delay,No,Short_Flights,Passive
Silver,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,B6,New York,New York,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,0,Frq_Fly,Negative,Personal Travel,50orLess,Eco,EV,Georgia,Louisiana,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,DL,New York,Michigan,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,DL,Georgia,New York,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Texas,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Business,DL,Georgia,North Carolina,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco Plus,US,Nevada,Arizona,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OU,California,Colorado,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OO,Illinois,Kentucky,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,OO,California,Arizona,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Mileage tickets,50orLess,Eco,OO,Arizona,Colorado,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,2,Frq_Fly,Positive,Business travel,50orLess,Eco,OU,California,New York,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Male,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,Georgia,Ohio,Long_Delay,No,Long_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,WN,North Carolina,Texas,Short_Delay,No,Short_Flights,Promoter
Gold,Old,Male,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OU,Nevada,Illinois,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Arizona,Pennsylvania,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Wisconsin,New York,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,US,Arizona,Minnesota,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OU,Texas,Colorado,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Georgia,North Carolina,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Ohio,Michigan,Short_Delay,No,Long_Flights,Passive
Platinum,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco Plus,B6,California,New York,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Utah,Montana,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco Plus,WN,North Carolina,Maryland,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,MQ,New York,Maryland,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,EV,Louisiana,Texas,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco Plus,WN,Illinois,Pennsylvania,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,US,Ohio,North Carolina,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,AS,Alaska,Alaska,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Texas,Florida,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Michigan,Georgia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,DL,California,Kentucky,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,EV,Georgia,Alabama,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Positive,Mileage tickets,151orMore,Eco,OO,California,California,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,EV,Ohio,Texas,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,DL,Illinois,Georgia,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,B6,Connecticut,Florida,Short_Delay,Yes,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,OO,Utah,Nevada,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,MQ,Illinois,Wisconsin,Short_Delay,Yes,Long_Flights,Passive
Silver,Old,Male,2,Frq_Fly,Negative,Business travel,50orLess,Eco,OO,California,California,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,DL,Nevada,Utah,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Business,US,Maryland,Arizona,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,0,Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,New Mexico,Texas,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Mileage tickets,151orMore,Eco,WN,Maryland,Texas,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,DL,Louisiana,California,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Illinois,Oklahoma,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Non_Frq_Fly,Positive,Personal Travel,151orMore,Business,WN,Louisiana,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,151orMore,Eco,WN,California,Nevada,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,OU,Illinois,California,Short_Delay,No,Long_Flights,Promoter
Platinum,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,OU,California,Texas,Short_Delay,No,Short_Flights,Promoter
Silver,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,OU,Florida,Texas,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,EV,Ohio,Florida,Long_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Georgia,Texas,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,DL,Virginia,Georgia,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco Plus,US,Arizona,Minnesota,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Arizona,California,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,MQ,Tennessee,Illinois,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,B6,Florida,Connecticut,Long_Delay,No,Short_Flights,Passive
Silver,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,EV,Ohio,Georgia,Long_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,OO,California,California,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco Plus,B6,Texas,Florida,Short_Delay,No,Short_Flights,Passive
Silver,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,OU,Pennsylvania,Texas,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Positive,Business travel,151orMore,Eco,OU,Florida,Texas,Long_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Positive,Personal Travel,151orMore,Eco,EV,Louisiana,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Mileage tickets,151orMore,Eco,DL,California,Georgia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,WN,Illinois,Maryland,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Business,EV,Georgia,South Carolina,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,2,Frq_Fly,Negative,Business travel,50orLess,Eco,DL,New York,Georgia,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,EV,Georgia,Tennessee,Long_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,EV,Texas,Georgia,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,DL,Michigan,Virginia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Florida,Indiana,Short_Delay,No,Short_Flights,Detractor
Platinum,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,OO,Utah,Colorado,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco Plus,DL,Illinois,Georgia,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Indiana,Minnesota,Short_Delay,No,Long_Flights,Passive
Gold,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Washington,Illinois,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco Plus,OO,Colorado,Washington,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,OU,Oregon,Colorado,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,WN,Texas,California,Short_Delay,No,Long_Flights,Detractor
Gold,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Georgia,Pennsylvania,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,OU,Colorado,New York,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,DL,Georgia,California,Short_Delay,No,Long_Flights,Passive
Gold,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,OU,Virginia,California,Short_Delay,No,Long_Flights,Promoter
